product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0324,Vela Spark 423,Home Entertainment,Vela,4191.07,2803.0,2017,24,8.368,SKU-VEL00324,Smart Display,Wave,White,SUP028,Australia,2017-01-09,GST_STANDARD,Protective case,False,True,"smart display designed for family media streaming, in the wave family and supplied by vela with a 24-month warranty."
PRD0325,Candle Bloom 424,Audio,Candle,325.22,218.94,2014,12,0.637,SKU-CAN00325,Wireless Audio,Arc,Red,SUP029,China,2014-12-18,GST_STANDARD,Recycled box,True,True,"wireless audio designed for video calls and online classes, in the arc family and supplied by candle with a 12-month warranty."
PRD0326,Vela Halo 425,Smart Home,Vela,639.28,443.77,2017,12,0.351,SKU-VEL00326,Home Automation,Atlas,Silver,SUP030,Malaysia,2017-11-09,GST_STANDARD,Box,True,True,"home automation designed for indoor temperature and humidity monitoring, in the atlas family and supplied by vela with a 12-month warranty."
PRD0327,Candle Quest 426,Gaming,Candle,1138.43,821.36,2015,24,1.051,SKU-CAN00327,Gaming Hardware,Bloom,Red,SUP031,Vietnam,2015-05-02,GST_STANDARD,Protective case,False,True,"gaming hardware designed for competitive play and voice communication, in the bloom family and supplied by candle with a 24-month warranty."
PRD0328,Vela Wave 427,Wearable,Vela,911.22,677.85,2017,12,0.102,SKU-VEL00328,Health Wearable,Core,Red,SUP032,Japan,2017-10-11,GST_STANDARD,Recycled box,False,True,"health wearable designed for exercise session summaries, in the core family and supplied by vela with a 12-month warranty."
PRD0329,Candle Edge 428,Networking,Candle,716.82,389.06,2017,24,0.673,SKU-CAN00329,Connected Network,Edge,Blue,SUP033,Malaysia,2017-05-09,GST_STANDARD,Recycled box,False,True,"connected network designed for video meetings and media streaming, in the edge family and supplied by candle with a 24-month warranty."
PRD0330,Vela Nova 429,Accessory,Vela,96.82,54.76,2013,12,0.2,SKU-VEL00330,Mobile Accessory,Echo,Silver,SUP034,Japan,2013-04-08,GST_STANDARD,Box,False,False,"mobile accessory designed for charging-cable organisation, in the echo family and supplied by vela with a 12-month warranty."
PRD0331,Candle Shift 430,Laptop,Candle,2268.14,1135.06,2012,24,1.609,SKU-CAN00331,Ultrabook,Flux,White,SUP035,Vietnam,2012-11-21,GST_STANDARD,Protective case,True,True,"ultrabook designed for shared home-office administration, in the flux family and supplied by candle with a 24-month warranty."
PRD0332,Vela Atlas 431,Smartphone,Vela,1700.56,926.43,2015,24,0.288,SKU-VEL00332,5G Smartphone,Halo,White,SUP036,Vietnam,2015-12-23,GST_STANDARD,Box,True,False,"5g smartphone designed for travel planning and media use, in the halo family and supplied by vela with a 24-month warranty."
PRD0333,Candle Flux 432,Tablet,Candle,741.56,559.29,2017,24,0.632,SKU-CAN00333,Productivity Tablet,Lumen,Silver,SUP037,China,2017-08-22,GST_STANDARD,Box,True,True,"productivity tablet designed for family learning and shared browsing, in the lumen family and supplied by candle with a 24-month warranty."
PRD0334,Vela Pulse 433,Home Entertainment,Vela,1878.87,1225.78,2012,24,8.878,SKU-VEL00334,Smart Display,Nova,Gold,SUP001,Japan,2012-04-18,GST_STANDARD,Protective case,True,True,"smart display designed for casual living-room gaming, in the nova family and supplied by vela with a 24-month warranty."
PRD0335,Candle Vista 434,Audio,Candle,826.82,458.12,2016,12,0.561,SKU-CAN00335,Wireless Audio,Orbit,Silver,SUP002,Australia,2016-05-15,GST_STANDARD,Protective case,True,True,"wireless audio designed for shared-room music playback, in the orbit family and supplied by candle with a 12-month warranty."
PRD0336,Vela Core 435,Smart Home,Vela,745.18,421.81,2016,12,0.375,SKU-VEL00336,Home Automation,Pulse,Graphite,SUP003,Vietnam,2016-01-04,GST_STANDARD,Recycled box,True,True,"home automation designed for door and window activity alerts, in the pulse family and supplied by vela with a 12-month warranty."
PRD0337,Candle Lumen 436,Gaming,Candle,2481.18,1583.9,2015,24,1.03,SKU-CAN00337,Gaming Hardware,Quest,Gold,SUP004,Korea,2015-10-05,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for portable gaming and travel, in the quest family and supplied by candle with a 24-month warranty."
PRD0338,Vela Ridge 437,Wearable,Vela,484.72,285.64,2013,12,0.105,SKU-VEL00338,Health Wearable,Ridge,Green,SUP005,Japan,2013-05-08,GST_STANDARD,Recycled box,True,True,"health wearable designed for calendar alerts and quick message checks, in the ridge family and supplied by vela with a 12-month warranty."
PRD0339,Candle Arc 438,Networking,Candle,1125.45,621.11,2015,24,0.807,SKU-CAN00339,Connected Network,Shift,Black,SUP006,Malaysia,2015-12-08,GST_STANDARD,Protective case,False,False,"connected network designed for guest-network and device management, in the shift family and supplied by candle with a 24-month warranty."
PRD0340,Vela Echo 439,Accessory,Vela,315.67,151.96,2017,12,0.147,SKU-VEL00340,Mobile Accessory,Spark,Black,SUP007,Japan,2017-07-14,GST_STANDARD,Box,True,True,"mobile accessory designed for connecting several devices through one compact adapter, in the spark family and supplied by vela with a 12-month warranty."
PRD0341,Candle Orbit 440,Laptop,Candle,2089.96,1092.79,2017,24,1.344,SKU-CAN00341,Ultrabook,Vista,Red,SUP008,Australia,2017-09-24,GST_STANDARD,Recycled box,False,True,"ultrabook designed for travel-based work and presentations, in the vista family and supplied by candle with a 24-month warranty."
PRD0342,Vela Spark 441,Smartphone,Vela,1575.88,941.89,2014,24,0.251,SKU-VEL00342,5G Smartphone,Wave,Blue,SUP009,Australia,2014-05-01,GST_STANDARD,Box,False,True,"5g smartphone designed for family communication and casual apps, in the wave family and supplied by vela with a 24-month warranty."
PRD0343,Candle Bloom 442,Tablet,Candle,1454.71,780.85,2013,24,0.771,SKU-CAN00343,Productivity Tablet,Arc,Green,SUP010,Korea,2013-05-19,GST_STANDARD,Box,True,True,"productivity tablet designed for drawing and lightweight creative work, in the arc family and supplied by candle with a 24-month warranty."
PRD0344,Vela Halo 443,Home Entertainment,Vela,4097.8,2415.07,2014,24,8.874,SKU-VEL00344,Smart Display,Atlas,Black,SUP011,China,2014-01-10,GST_STANDARD,Recycled box,False,True,"smart display designed for presentations and photo viewing, in the atlas family and supplied by vela with a 24-month warranty."
PRD0345,Candle Quest 444,Audio,Candle,257.9,127.66,2012,12,0.612,SKU-CAN00345,Wireless Audio,Bloom,White,SUP012,Australia,2012-04-13,GST_STANDARD,Protective case,False,True,"wireless audio designed for long listening sessions at home, in the bloom family and supplied by candle with a 12-month warranty."
PRD0346,Vela Wave 445,Smart Home,Vela,296.52,167.83,2014,12,0.297,SKU-VEL00346,Home Automation,Core,Gold,SUP013,Malaysia,2014-08-10,GST_STANDARD,Protective case,True,True,"home automation designed for automated blind and curtain routines, in the core family and supplied by vela with a 12-month warranty."
PRD0347,Candle Edge 446,Gaming,Candle,339.84,223.56,2014,24,1.068,SKU-CAN00347,Gaming Hardware,Edge,Blue,SUP014,Australia,2014-10-04,GST_STANDARD,Protective case,True,True,"gaming hardware designed for game streaming and media capture, in the edge family and supplied by candle with a 24-month warranty."
PRD0348,Vela Nova 447,Wearable,Vela,312.21,224.86,2015,12,0.148,SKU-VEL00348,Health Wearable,Echo,Red,SUP015,China,2015-12-13,GST_STANDARD,Box,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the echo family and supplied by vela with a 12-month warranty."
PRD0349,Candle Shift 448,Networking,Candle,1289.14,827.2,2012,24,0.829,SKU-CAN00349,Connected Network,Flux,Silver,SUP016,Korea,2012-12-23,GST_STANDARD,Box,False,True,"connected network designed for extending coverage between rooms, in the flux family and supplied by candle with a 24-month warranty."
PRD0350,Vela Atlas 449,Accessory,Vela,351.6,264.42,2013,12,0.139,SKU-VEL00350,Mobile Accessory,Halo,Red,SUP017,Japan,2013-04-09,GST_STANDARD,Protective case,False,True,"mobile accessory designed for hands-free device support in a shared workspace, in the halo family and supplied by vela with a 12-month warranty."
PRD0351,Candle Flux 450,Laptop,Candle,2766.45,1397.67,2015,24,1.23,SKU-CAN00351,Ultrabook,Lumen,White,SUP018,Vietnam,2015-01-20,GST_STANDARD,Recycled box,True,True,"ultrabook designed for portable document work and video meetings, in the lumen family and supplied by candle with a 24-month warranty."
PRD0352,Vela Pulse 451,Smartphone,Vela,1288.41,650.29,2015,24,0.212,SKU-VEL00352,5G Smartphone,Nova,White,SUP019,Malaysia,2015-06-21,GST_STANDARD,Box,True,True,"5g smartphone designed for daily communication and navigation, in the nova family and supplied by vela with a 24-month warranty."
PRD0353,Candle Vista 452,Tablet,Candle,1448.25,1045.82,2012,24,0.652,SKU-CAN00353,Productivity Tablet,Orbit,Silver,SUP020,Australia,2012-08-12,GST_STANDARD,Protective case,False,True,"productivity tablet designed for reading, annotation and handwritten notes, in the orbit family and supplied by candle with a 24-month warranty."
PRD0354,Vela Core 453,Home Entertainment,Vela,2839.63,1810.64,2017,24,9.346,SKU-VEL00354,Smart Display,Pulse,Graphite,SUP021,Australia,2017-04-16,GST_STANDARD,Recycled box,True,True,"smart display designed for shared film and television viewing, in the pulse family and supplied by vela with a 24-month warranty."
PRD0355,Candle Lumen 454,Audio,Candle,703.23,425.13,2016,12,0.487,SKU-CAN00355,Wireless Audio,Quest,Green,SUP022,China,2016-07-13,GST_STANDARD,Recycled box,True,True,"wireless audio designed for commuting and spoken-content listening, in the quest family and supplied by candle with a 12-month warranty."
PRD0356,Vela Ridge 455,Smart Home,Vela,610.16,295.97,2014,12,0.345,SKU-VEL00356,Home Automation,Ridge,Black,SUP023,Vietnam,2014-11-02,GST_STANDARD,Recycled box,True,True,"home automation designed for app-controlled room lighting, in the ridge family and supplied by vela with a 12-month warranty."
PRD0357,Candle Arc 456,Gaming,Candle,1301.71,935.44,2012,24,1.291,SKU-CAN00357,Gaming Hardware,Shift,Black,SUP024,Malaysia,2012-06-16,GST_STANDARD,Protective case,True,True,"gaming hardware designed for long desktop gaming sessions, in the shift family and supplied by candle with a 24-month warranty."
PRD0358,Vela Echo 457,Wearable,Vela,981.34,681.31,2012,12,0.142,SKU-VEL00358,Health Wearable,Spark,Blue,SUP025,Australia,2012-02-23,GST_STANDARD,Recycled box,False,True,"health wearable designed for daily activity and sleep tracking, in the spark family and supplied by vela with a 12-month warranty."
PRD0359,Candle Orbit 458,Networking,Candle,329.3,222.37,2014,24,0.697,SKU-CAN00359,Connected Network,Vista,Black,SUP026,China,2014-12-07,GST_STANDARD,Recycled box,True,True,"connected network designed for home-office wireless coverage, in the vista family and supplied by candle with a 24-month warranty."
PRD0360,Vela Spark 459,Accessory,Vela,45.63,22.88,2012,12,0.154,SKU-VEL00360,Mobile Accessory,Wave,Red,SUP027,Australia,2012-03-25,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the wave family and supplied by vela with a 12-month warranty."
PRD0361,Candle Bloom 460,Laptop,Candle,2952.43,1476.05,2017,24,1.451,SKU-CAN00361,Ultrabook,Arc,White,SUP028,Australia,2017-09-13,GST_STANDARD,Recycled box,True,True,"ultrabook designed for study, research and note taking, in the arc family and supplied by candle with a 24-month warranty."
PRD0362,Vela Halo 461,Smartphone,Vela,301.32,158.03,2015,24,0.214,SKU-VEL00362,5G Smartphone,Atlas,Red,SUP029,Malaysia,2015-01-11,GST_STANDARD,Box,False,False,"5g smartphone designed for mobile photography and messaging, in the atlas family and supplied by vela with a 24-month warranty."
PRD0363,Candle Quest 462,Tablet,Candle,1343.45,842.67,2015,24,0.713,SKU-CAN00363,Productivity Tablet,Bloom,Red,SUP030,Australia,2015-06-10,GST_STANDARD,Box,True,True,"productivity tablet designed for portable media and video calls, in the bloom family and supplied by candle with a 24-month warranty."
PRD0364,Vela Wave 463,Home Entertainment,Vela,789.55,581.22,2013,24,5.779,SKU-VEL00364,Smart Display,Core,Graphite,SUP031,Vietnam,2013-02-13,GST_STANDARD,Recycled box,True,True,"smart display designed for music and spoken-content playback, in the core family and supplied by vela with a 24-month warranty."
PRD0365,Candle Edge 464,Audio,Candle,454.18,235.81,2016,12,0.599,SKU-CAN00365,Wireless Audio,Edge,Gold,SUP032,Japan,2016-09-23,GST_STANDARD,Recycled box,True,True,"wireless audio designed for music during focused desk work, in the edge family and supplied by candle with a 12-month warranty."
PRD0366,Vela Nova 465,Smart Home,Vela,111.28,55.27,2014,12,0.272,SKU-VEL00366,Home Automation,Echo,Black,SUP033,China,2014-11-09,GST_STANDARD,Recycled box,True,True,"home automation designed for scheduled control of a household power outlet, in the echo family and supplied by vela with a 12-month warranty."
PRD0367,Candle Shift 466,Gaming,Candle,2471.53,1391.33,2014,24,0.949,SKU-CAN00367,Gaming Hardware,Flux,Red,SUP034,Vietnam,2014-12-24,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for casual games in a shared room, in the flux family and supplied by candle with a 24-month warranty."
PRD0368,Vela Atlas 467,Wearable,Vela,567.82,404.52,2014,12,0.165,SKU-VEL00368,Health Wearable,Halo,Red,SUP035,China,2014-05-04,GST_STANDARD,Box,True,True,"health wearable designed for walking and commute notifications, in the halo family and supplied by vela with a 12-month warranty."
PRD0369,Candle Flux 468,Networking,Candle,663.84,420.76,2013,24,0.808,SKU-CAN00369,Connected Network,Lumen,White,SUP036,Japan,2013-11-24,GST_STANDARD,Box,True,True,"connected network designed for connecting several shared household devices, in the lumen family and supplied by candle with a 24-month warranty."
PRD0370,Vela Pulse 469,Accessory,Vela,418.27,246.37,2012,12,0.223,SKU-VEL00370,Mobile Accessory,Nova,Red,SUP037,Korea,2012-08-27,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for protective storage during travel, in the nova family and supplied by vela with a 12-month warranty."
PRD0371,Candle Vista 470,Laptop,Candle,2101.21,1034.16,2014,24,1.238,SKU-CAN00371,Ultrabook,Orbit,Blue,SUP001,Vietnam,2014-10-17,GST_STANDARD,Box,True,True,"ultrabook designed for creative projects and media editing, in the orbit family and supplied by candle with a 24-month warranty."
PRD0372,Vela Core 471,Smartphone,Vela,748.02,551.19,2016,24,0.174,SKU-VEL00372,5G Smartphone,Pulse,Red,SUP002,Malaysia,2016-01-05,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for work calls and calendar management, in the pulse family and supplied by vela with a 24-month warranty."
PRD0373,Candle Lumen 472,Tablet,Candle,1247.39,705.08,2014,24,0.635,SKU-CAN00373,Productivity Tablet,Quest,Blue,SUP003,Japan,2014-02-12,GST_STANDARD,Recycled box,False,True,"productivity tablet designed for field forms and client presentations, in the quest family and supplied by candle with a 24-month warranty."
PRD0374,Vela Ridge 473,Home Entertainment,Vela,517.56,291.24,2017,24,9.91,SKU-VEL00374,Smart Display,Ridge,Black,SUP004,Malaysia,2017-06-23,GST_STANDARD,Box,False,True,"smart display designed for family media streaming, in the ridge family and supplied by vela with a 24-month warranty."
PRD0375,Candle Arc 474,Audio,Candle,1092.09,782.63,2013,12,0.422,SKU-CAN00375,Wireless Audio,Shift,White,SUP005,China,2013-01-14,GST_STANDARD,Box,True,True,"wireless audio designed for video calls and online classes, in the shift family and supplied by candle with a 12-month warranty."
PRD0376,Vela Echo 475,Smart Home,Vela,294.68,192.19,2013,12,0.284,SKU-VEL00376,Home Automation,Spark,Black,SUP006,Korea,2013-10-03,GST_STANDARD,Protective case,True,True,"home automation designed for indoor temperature and humidity monitoring, in the spark family and supplied by vela with a 12-month warranty."
PRD0377,Candle Orbit 476,Gaming,Candle,1537.07,878.97,2013,24,1.252,SKU-CAN00377,Gaming Hardware,Vista,White,SUP007,Japan,2013-10-21,GST_STANDARD,Box,False,True,"gaming hardware designed for competitive play and voice communication, in the vista family and supplied by candle with a 24-month warranty."
